source_id,target_id,rel_type,rel_subtype,rel_desc_chn,direction,year_start,year_end,weight,evidence_level,source_ref,cbdb_assoc_code,cbdb_role_type,evidence_count,evidence_list,primary_rel,is_bridge
3915,31560,SOCIAL,SO_GIFT_POETRY,贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,437,A,2,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": ""40303"", ""c_pages"": ""1111"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": ""3915"", ""orig_assoc_id"": ""31560"", ""cbdb_assoc_code"": ""437""}, {""source_table"": ""ASSOC_DATA"", ""c_source"": ""40303"", ""c_pages"": ""1111"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": ""31560"", ""orig_assoc_id"": ""3915"", ""cbdb_assoc_code"": ""438""}]",1,0
3915,31561,SOCIAL,SO_GIFT_POETRY,贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,437,A,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""1111"", ""c_sequence"": """", ""c_text_title"": ""過宋員外之問舊莊"", ""orig_personid"": 3915, ""orig_assoc_id"": 31561, ""cbdb_assoc_code"": 437}]",1,0
3915,31592,SOCIAL,SO_GIFT_POETRY,贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,437,A,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""1112"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 3915, ""orig_assoc_id"": 31592, ""cbdb_assoc_code"": 437}]",1,0
3915,32128,SOCIAL,SO_GIFT_POETRY,贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,437,A,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""1113"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 3915, ""orig_assoc_id"": 32128, ""cbdb_assoc_code"": 437}]",1,0
3915,32174,SOCIAL,SO_GIFT_POETRY,贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,437,A,2,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": ""40303"", ""c_pages"": ""1102"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": ""3915"", ""orig_assoc_id"": ""32174"", ""cbdb_assoc_code"": ""437""}, {""source_table"": ""ASSOC_DATA"", ""c_source"": ""40303"", ""c_pages"": ""1102"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": ""32174"", ""orig_assoc_id"": ""3915"", ""cbdb_assoc_code"": ""438""}]",1,0
3915,32175,SOCIAL,SO_GIFT_POETRY,贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,437,A,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""1102"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 3915, ""orig_assoc_id"": 32175, ""cbdb_assoc_code"": 437}]",1,0
3915,32540,SOCIAL,SO_FRIEND,友,undirected,,,0.6,unsourced,,9,M,2,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": """", ""c_pages"": """", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": ""3915"", ""orig_assoc_id"": ""32540"", ""cbdb_assoc_code"": ""9""}, {""source_table"": ""ASSOC_DATA"", ""c_source"": """", ""c_pages"": """", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": ""32540"", ""orig_assoc_id"": ""3915"", ""cbdb_assoc_code"": ""9""}]",1,0
3915,32540,SOCIAL,SO_GIFT_POETRY,贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,437,A,2,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": ""40303"", ""c_pages"": ""1112"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": ""3915"", ""orig_assoc_id"": ""32540"", ""cbdb_assoc_code"": ""437""}, {""source_table"": ""ASSOC_DATA"", ""c_source"": ""40303"", ""c_pages"": ""1112"", ""c_sequence"": """", ""c_text_title"": ""贈李白"", ""orig_personid"": ""32540"", ""orig_assoc_id"": ""3915"", ""cbdb_assoc_code"": ""438""}]",0,0
3915,32540,SOCIAL,SO_TONGYOU,與Y旅遊,undirected,,,0.5,unsourced,,555,M,2,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": """", ""c_pages"": """", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": ""3915"", ""orig_assoc_id"": ""32540"", ""cbdb_assoc_code"": ""555""}, {""source_table"": ""ASSOC_DATA"", ""c_source"": """", ""c_pages"": """", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": ""32540"", ""orig_assoc_id"": ""3915"", ""cbdb_assoc_code"": ""555""}]",0,0
3915,32583,SOCIAL,SO_GIFT_POETRY,贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,437,A,2,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": ""40303"", ""c_pages"": ""1107"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": ""3915"", ""orig_assoc_id"": ""32583"", ""cbdb_assoc_code"": ""437""}, {""source_table"": ""ASSOC_DATA"", ""c_source"": ""40303"", ""c_pages"": ""1107"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": ""32583"", ""orig_assoc_id"": ""3915"", ""cbdb_assoc_code"": ""438""}]",1,0
3915,32593,KIN,K_OTHER,祖父,directed,,,0.7,primary,Pers DB / 唐代人物知識ベース,62,KIN,1,"[{""source_table"": ""KIN_DATA"", ""c_source"": ""24309"", ""c_pages"": ""pers01115"", ""c_sequence"": """", ""c_text_title"": """", ""orig_personid"": ""3915"", ""orig_assoc_id"": ""32593"", ""cbdb_assoc_code"": ""62""}]",1,0
3915,32683,SOCIAL,SO_GIFT_POETRY,贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,437,A,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""1119"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 3915, ""orig_assoc_id"": 32683, ""cbdb_assoc_code"": 437}]",1,0
3915,32694,SOCIAL,SO_GIFT_POETRY,贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,437,A,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""1104"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 3915, ""orig_assoc_id"": 32694, ""cbdb_assoc_code"": 437}]",1,0
3915,32847,SOCIAL,SO_GIFT_POETRY,贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,437,A,2,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": ""40303"", ""c_pages"": ""1113"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": ""3915"", ""orig_assoc_id"": ""32847"", ""cbdb_assoc_code"": ""437""}, {""source_table"": ""ASSOC_DATA"", ""c_source"": ""40303"", ""c_pages"": ""1113"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": ""32847"", ""orig_assoc_id"": ""3915"", ""cbdb_assoc_code"": ""438""}]",1,0
3915,32889,SOCIAL,SO_GIFT_POETRY,贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,437,A,2,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": ""40303"", ""c_pages"": ""1104"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": ""3915"", ""orig_assoc_id"": ""32889"", ""cbdb_assoc_code"": ""437""}, {""source_table"": ""ASSOC_DATA"", ""c_source"": ""40303"", ""c_pages"": ""1104"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": ""32889"", ""orig_assoc_id"": ""3915"", ""cbdb_assoc_code"": ""438""}]",1,0
3915,33026,SOCIAL,SO_GIFT_POETRY,贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,437,A,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""1108"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 3915, ""orig_assoc_id"": 33026, ""cbdb_assoc_code"": 437}]",1,0
3915,33062,SOCIAL,SO_GIFT_POETRY,贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,437,A,2,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": ""40303"", ""c_pages"": ""1104"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": ""3915"", ""orig_assoc_id"": ""33062"", ""cbdb_assoc_code"": ""437""}, {""source_table"": ""ASSOC_DATA"", ""c_source"": ""40303"", ""c_pages"": ""1104"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": ""33062"", ""orig_assoc_id"": ""3915"", ""cbdb_assoc_code"": ""438""}]",1,0
3915,33638,SOCIAL,SO_GIFT_POETRY,贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,437,A,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""1117"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 3915, ""orig_assoc_id"": 33638, ""cbdb_assoc_code"": 437}]",1,0
3915,33651,SOCIAL,SO_GIFT_POETRY,贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,437,A,2,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": ""40303"", ""c_pages"": ""1106"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": ""3915"", ""orig_assoc_id"": ""33651"", ""cbdb_assoc_code"": ""437""}, {""source_table"": ""ASSOC_DATA"", ""c_source"": ""40303"", ""c_pages"": ""1106"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": ""33651"", ""orig_assoc_id"": ""3915"", ""cbdb_assoc_code"": ""438""}]",1,0
3915,92120,SOCIAL,SO_GIFT_POETRY,贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,437,A,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""1103"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 3915, ""orig_assoc_id"": 92120, ""cbdb_assoc_code"": 437}]",1,0
3915,92285,SOCIAL,SO_GIFT_POETRY,贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,437,A,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""197"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 92285, ""orig_assoc_id"": 3915, ""cbdb_assoc_code"": 437}]",0,0
3915,92463,SOCIAL,SO_GIFT_POETRY,贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,437,A,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""1220"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 92463, ""orig_assoc_id"": 3915, ""cbdb_assoc_code"": 437}]",0,0
3915,92704,SOCIAL,SO_GIFT_POETRY,贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,437,A,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""13"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 92704, ""orig_assoc_id"": 3915, ""cbdb_assoc_code"": 437}]",0,0
3915,93141,SOCIAL,SO_GIFT_POETRY,贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,437,A,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""1121"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 3915, ""orig_assoc_id"": 93141, ""cbdb_assoc_code"": 437}]",1,0
3915,93409,SOCIAL,SO_GIFT_POETRY,贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,437,A,2,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": ""40303"", ""c_pages"": ""1105"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": ""3915"", ""orig_assoc_id"": ""93409"", ""cbdb_assoc_code"": ""437""}, {""source_table"": ""ASSOC_DATA"", ""c_source"": ""40303"", ""c_pages"": ""1105"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": ""93409"", ""orig_assoc_id"": ""3915"", ""cbdb_assoc_code"": ""438""}]",1,0
3915,93452,SOCIAL,SO_GIFT_POETRY,贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,437,A,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""1104"", ""c_sequence"": """", ""c_text_title"": ""別張十三建封"", ""orig_personid"": 3915, ""orig_assoc_id"": 93452, ""cbdb_assoc_code"": 437}]",1,0
3915,93894,SOCIAL,SO_GIFT_POETRY,贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,437,A,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""1479"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 93894, ""orig_assoc_id"": 3915, ""cbdb_assoc_code"": 437}]",0,0
3915,93956,SOCIAL,SO_GIFT_POETRY,贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,437,A,2,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": ""40303"", ""c_pages"": ""1106"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": ""3915"", ""orig_assoc_id"": ""93956"", ""cbdb_assoc_code"": ""437""}, {""source_table"": ""ASSOC_DATA"", ""c_source"": ""40303"", ""c_pages"": ""1106"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": ""93956"", ""orig_assoc_id"": ""3915"", ""cbdb_assoc_code"": ""438""}]",1,0
3915,94373,SOCIAL,SO_GIFT_POETRY,贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,437,A,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""1101"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 3915, ""orig_assoc_id"": 94373, ""cbdb_assoc_code"": 437}]",1,0
3915,94771,SOCIAL,SO_GIFT_POETRY,贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,437,A,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""1109"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 3915, ""orig_assoc_id"": 94771, ""cbdb_assoc_code"": 437}]",1,0
3915,94937,SOCIAL,SO_GIFT_POETRY,贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,437,A,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""1105"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 3915, ""orig_assoc_id"": 94937, ""cbdb_assoc_code"": 437}]",1,0
3915,94943,SOCIAL,SO_GIFT_POETRY,贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,437,A,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""292"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 94943, ""orig_assoc_id"": 3915, ""cbdb_assoc_code"": 437}]",0,0
3915,145814,SOCIAL,SO_GIFT_POETRY,贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,437,A,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""1122"", ""c_sequence"": 1, ""c_text_title"": ""行次鹽亭縣聊題四韻奉簡嚴遂州蓬州兩使君諮議諸昆季"", ""orig_personid"": 3915, ""orig_assoc_id"": 145814, ""cbdb_assoc_code"": 437}]",1,0
3915,146097,SOCIAL,SO_GIFT_POETRY,贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,437,A,2,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": ""40303"", ""c_pages"": ""1114"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": ""3915"", ""orig_assoc_id"": ""146097"", ""cbdb_assoc_code"": ""437""}, {""source_table"": ""ASSOC_DATA"", ""c_source"": ""40303"", ""c_pages"": ""1114"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": ""146097"", ""orig_assoc_id"": ""3915"", ""cbdb_assoc_code"": ""438""}]",1,0
3915,173788,SOCIAL,SO_GIFT_POETRY,贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,437,A,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""1114"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 3915, ""orig_assoc_id"": 173788, ""cbdb_assoc_code"": 437}]",1,0
3915,177103,SOCIAL,SO_GIFT_POETRY,贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,437,A,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""1108"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 3915, ""orig_assoc_id"": 177103, ""cbdb_assoc_code"": 437}]",1,0
3915,179808,SOCIAL,SO_GIFT_POETRY,贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,437,A,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""1121"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 3915, ""orig_assoc_id"": 179808, ""cbdb_assoc_code"": 437}]",1,0
3915,184603,SOCIAL,SO_GIFT_POETRY,贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,437,A,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""1122"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 3915, ""orig_assoc_id"": 184603, ""cbdb_assoc_code"": 437}]",1,0
3915,184796,SOCIAL,SO_GIFT_POETRY,贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,437,A,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""1106"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 3915, ""orig_assoc_id"": 184796, ""cbdb_assoc_code"": 437}]",1,0
3915,187617,SOCIAL,SO_GIFT_POETRY,贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,437,A,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""1112"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 3915, ""orig_assoc_id"": 187617, ""cbdb_assoc_code"": 437}]",1,0
3915,188233,SOCIAL,SO_GIFT_POETRY,贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,437,A,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""1111"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 3915, ""orig_assoc_id"": 188233, ""cbdb_assoc_code"": 437}]",1,0
3915,189016,SOCIAL,SO_GIFT_POETRY,贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,437,A,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""1114"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 3915, ""orig_assoc_id"": 189016, ""cbdb_assoc_code"": 437}]",1,0
3915,195688,SOCIAL,SO_FRIEND,友,undirected,,,0.6,unsourced,,9,M,2,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": """", ""c_pages"": """", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 3915, ""orig_assoc_id"": 195688, ""cbdb_assoc_code"": 9}, {""source_table"": ""ASSOC_DATA"", ""c_source"": """", ""c_pages"": """", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 195688, ""orig_assoc_id"": 3915, ""cbdb_assoc_code"": 9}]",0,0
3915,195688,COLLEAGUE,CL_MULIAO,為Y之幕僚,directed,,,0.8,unsourced,,66,A,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": """", ""c_pages"": """", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 3915, ""orig_assoc_id"": 195688, ""cbdb_assoc_code"": 66}]",1,0
3915,195688,SOCIAL,SO_GIFT_POETRY,贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,437,A,2,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": """", ""c_pages"": """", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 3915, ""orig_assoc_id"": 195688, ""cbdb_assoc_code"": 437}, {""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""1255"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 195688, ""orig_assoc_id"": 3915, ""cbdb_assoc_code"": 437}]",0,0
3915,376309,SOCIAL,SO_GIFT_POETRY,贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,437,A,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""1114"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 3915, ""orig_assoc_id"": 376309, ""cbdb_assoc_code"": 437}]",1,0
3915,379873,POLITICAL,PO_OPPOSE,忌/惡,directed,,,0.3,primary,唐五代人交往詩索引,83,A,2,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": ""40303"", ""c_pages"": ""1110"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": ""3915"", ""orig_assoc_id"": ""379873"", ""cbdb_assoc_code"": ""83""}, {""source_table"": ""ASSOC_DATA"", ""c_source"": ""40303"", ""c_pages"": ""1110"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": ""379873"", ""orig_assoc_id"": ""3915"", ""cbdb_assoc_code"": ""84""}]",1,0
3915,382322,SOCIAL,SO_GIFT_POETRY,贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,437,A,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""1105"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 3915, ""orig_assoc_id"": 382322, ""cbdb_assoc_code"": 437}]",1,0
3915,445407,SOCIAL,SO_GIFT_POETRY,贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,437,A,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""1102"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 3915, ""orig_assoc_id"": 445407, ""cbdb_assoc_code"": 437}]",1,0
3915,445481,SOCIAL,SO_GIFT_POETRY,贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,437,A,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""1102"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 3915, ""orig_assoc_id"": 445481, ""cbdb_assoc_code"": 437}]",1,0
3915,445500,SOCIAL,SO_GIFT_POETRY,贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,437,A,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""1102"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 3915, ""orig_assoc_id"": 445500, ""cbdb_assoc_code"": 437}]",1,0
3915,446137,SOCIAL,SO_GIFT_POETRY,贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,437,A,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""291"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 446137, ""orig_assoc_id"": 3915, ""cbdb_assoc_code"": 437}]",0,0
3915,446338,SOCIAL,SO_GIFT_POETRY,贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,437,A,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""1106"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 3915, ""orig_assoc_id"": 446338, ""cbdb_assoc_code"": 437}]",1,0
3915,446647,SOCIAL,SO_GIFT_POETRY,贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,437,A,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""1107"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 3915, ""orig_assoc_id"": 446647, ""cbdb_assoc_code"": 437}]",1,0
3915,446659,SOCIAL,SO_GIFT_POETRY,贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,437,A,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""458"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 446659, ""orig_assoc_id"": 3915, ""cbdb_assoc_code"": 437}]",0,0
3915,446859,SOCIAL,SO_GIFT_POETRY,贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,437,A,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""1109"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 3915, ""orig_assoc_id"": 446859, ""cbdb_assoc_code"": 437}]",1,0
3915,447853,SOCIAL,SO_GIFT_POETRY,贈詩、文,directed,,,0.5,primary,唐五代人交往詩索引,437,A,1,"[{""source_table"": ""ASSOC_DATA"", ""c_source"": 40303, ""c_pages"": ""1112"", ""c_sequence"": """", ""c_text_title"": ""[n/a]"", ""orig_personid"": 3915, ""orig_assoc_id"": 447853, ""cbdb_assoc_code"": 437}]",1,0
